Day,timestamp,4_churchill_2013_0,4_churchill_2030_45,4_churchill_2030_85,5_columbus_2013_0,5_columbus_2030_45,5_columbus_2030_85,6_cullinane_2013_0,6_cullinane_2030_45,6_cullinane_2030_85,8_dana_2013_0,8_dana_2030_45,8_dana_2030_85,10_dodge_2013_0,10_dodge_2030_45,10_dodge_2030_85,12_ell_2013_0,12_ell_2030_45,12_ell_2030_85,14_forsyth_2013_0,14_forsyth_2030_45,14_forsyth_2030_85,15_hayden_2013_0,15_hayden_2030_45,15_hayden_2030_85,16_holmes_2013_0,16_holmes_2030_45,16_holmes_2030_85,17_hurtig_2013_0,17_hurtig_2030_45,17_hurtig_2030_85,21_lake_2013_0,21_lake_2030_45,21_lake_2030_85,26_power_2013_0,26_power_2030_45,26_power_2030_85,27_richards_2013_0,27_richards_2030_45,27_richards_2030_85,40_westviilageE_2013_0,40_westvillageE_2030_45,40_westvillageE_2030_85
11,1357880400,3.463677971,3.217600962,3.212510901,6.415230633,6.46524931,6.454951612,16.93359002,17.30680607,17.35351257,9.226971259,9.453419812,9.443364812,4.719910086,4.70921419,4.70429919,5.265035988,5.298118949,5.288198949,5.136224481,5.742511086,5.717421086,3.493088886,3.545621877,3.535921877,5.563064846,5.111626453,5.097601453,11.93430144,12.2536458,12.2345358,12.09313316,11.98873148,11.96340648,63.37475623,63.77221188,64.34865688,16.30315797,15.15874826,15.15041826,15.0901138,14.62251405,14.60759905
12,1357966800,2.009258578,2.5962602,2.601453122,3.919381869,4.039885658,4.050391454,14.70101967,15.34111785,15.29441135,7.710610291,8.121770399,8.131825399,3.654766683,3.646264821,3.651179821,4.429021195,4.483373098,4.493293098,4.170172673,4.632081303,4.657171303,2.185819275,2.232915992,2.242615992,3.771951474,3.211730121,3.225755121,10.76972601,11.42971266,11.44882266,9.907986629,10.13175007,10.15707507,51.4259186,65.42078908,64.84434408,14.32375798,13.2459811,13.2543111,14.28366122,13.59331994,13.60823494
13,1358053200,1.935817713,2.49910192,2.505645542,3.810993021,3.847452702,3.860691098,13.05985233,14.84324,14.7778509,7.582135419,7.904865422,7.918942422,2.384345716,2.455503733,2.462384733,4.071807819,3.865539972,3.879427972,3.993542997,3.958103245,3.993229245,2.048894845,2.078620499,2.092200499,3.715649091,3.030714106,3.050349106,10.44816064,11.07355262,11.10030662,9.733426605,9.634570011,9.670025011,46.0496142,67.14451578,66.33749278,14.3294833,13.17288329,13.18454529,13.5847408,12.7379467,12.7588277
14,1358139600,3.339844058,3.230326724,3.215855532,7.102582827,6.418400232,6.389123576,15.62267854,17.28940845,17.42018665,9.259691261,9.3788221,9.3506681,4.98837128,4.80193454,4.78817254,6.006369453,5.4590606,5.4312846,6.658901133,5.660981,5.590729,4.284364001,3.643416,3.616256,6.634815302,5.3084778,5.2692078,12.19877963,12.227798,12.17429,12.95113995,11.9064158,11.8355058,42.41209012,65.83311978,67.44716578,16.82435962,15.38564628,15.36232228,15.45218662,14.67978814,14.63802614
15,1358226000,3.700699044,3.583493842,3.534722143,6.687201218,6.842056329,6.743386347,16.38605418,17.01619559,17.45523669,9.140399586,9.715235363,9.620718363,5.048276532,5.134104479,5.087903479,5.528734147,5.677240842,5.583992842,5.606578382,6.337536753,6.101690753,3.768290417,3.999373571,3.908193571,5.893989767,5.704404567,5.572569567,11.63758433,12.65958386,12.47994986,12.27809723,12.67922867,12.44117367,51.15501878,58.0711319,63.4897149,16.84157491,15.62811566,15.54981366,16.08196592,15.38401136,15.24381036
16,1358312400,3.357093389,3.546706781,3.502449537,6.697263172,6.747807385,6.658270593,17.60209183,17.58931506,17.98164966,9.204192129,9.765779105,9.681317105,5.078192787,5.057401217,5.016115217,5.465153148,5.679549158,5.596221158,5.326741224,6.182394298,5.971638298,3.669298824,3.952193344,3.870713344,5.91948491,5.566844181,5.449034181,11.70104918,12.80229526,12.64177126,11.92145853,12.71704895,12.50431895,65.06492647,62.49181753,67.33395553,16.89703513,15.66108247,15.59111047,15.83020607,15.24524716,15.11996116
17,1358398800,3.372440748,3.478087829,3.412178864,6.60485426,6.680095284,6.546754914,17.78186416,17.53517333,18.12367523,9.224314569,9.752227205,9.625534205,5.088758341,5.340337023,5.278408023,5.650638668,5.627390563,5.502398563,5.604557872,6.052590264,5.736456264,3.714897705,3.872169523,3.749949523,5.943900122,5.46435146,5.28763646,11.53980166,12.58424046,12.34345446,12.18563128,12.43623773,12.11714273,64.89630747,63.05787375,70.32108075,16.78026227,15.50720259,15.40224459,15.68588199,15.19401399,15.00608499
18,1358485200,3.315736615,3.249919057,3.198956107,6.526455397,6.53063202,6.42752892,17.98092079,17.01722577,17.47494947,9.162412595,9.515760812,9.417221812,4.78642577,4.73968719,4.69152019,5.643473055,5.359622949,5.262406949,5.238245948,5.898069086,5.652187086,3.287307971,3.605761877,3.510701877,5.524370602,5.198581453,5.061136453,11.3564325,12.3721278,12.1848498,11.4306153,12.14574648,11.89756148,77.82216105,60.19825288,65.84741388,15.82773995,15.21039426,15.12876026,14.6828706,14.71498705,14.56882005
19,1358571600,1.897043825,2.63712407,2.617198128,4.045624508,4.122557318,4.082245162,16.01226125,14.96746585,15.14495055,7.621737842,8.202210399,8.164001399,3.673168235,3.685584821,3.666907821,4.781778521,4.562733098,4.525037098,4.305651694,4.832801303,4.737459303,2.07119054,2.310515992,2.273655992,3.847622578,3.323930121,3.270635121,10.45814428,11.58259266,11.50997466,9.831076539,10.33435007,10.23811507,58.43260042,60.80922908,62.99972008,14.07299433,13.3126211,13.2809671,14.25116326,13.71263994,13.65596294
20,1358658000,1.834178561,2.573322885,2.568053077,3.82178649,3.997609072,3.986947728,14.47527978,14.1706664,14.2173729,7.516150685,8.049657422,8.039602422,2.455345276,2.526279733,2.521364733,4.144528785,4.008387972,3.998467972,4.084198111,4.319399245,4.294309245,1.941839041,2.218300499,2.208600499,3.808654557,3.232674106,3.218649106,10.24764672,11.34873662,11.32962662,9.74204356,9.999250011,9.973925011,52.22782072,58.84370778,59.42015278,14.17612266,13.29283529,13.28450529,13.48553579,12.9527227,12.9378077
21,1358744400,2.712826378,2.655881478,2.687079531,5.210721768,5.846930372,5.910047126,15.86763363,15.95546485,15.67522585,8.373388201,9.161768641,9.222098641,3.724486999,4.259440015,4.288930015,5.041039132,5.332807752,5.392327752,4.718655906,5.441711242,5.592251242,2.607123297,3.188372293,3.246572293,4.89388548,4.964067512,5.048217512,10.58383356,12.22872449,12.34338449,10.12916717,12.09717793,12.24912793,70.78208902,61.14778105,57.68911105,15.22654615,15.03344613,15.08342613,14.54954284,13.8530308,13.9425208
22,1358830800,3.846143202,3.548032772,3.598224784,6.712925195,6.770315069,6.871858485,18.84333419,17.33379979,16.88541739,9.138483077,9.646861363,9.743389363,4.883169745,5.100682479,5.147866479,5.49696434,5.609784842,5.705016842,5.568872046,6.166924753,6.407788753,3.765123796,3.933413571,4.026533571,5.99448237,5.609034567,5.743674567,11.54362878,12.52963586,12.71309186,11.61440341,12.50701867,12.75013867,72.86642171,61.9909579,56.4570859,16.0186813,15.57147166,15.65143966,15.75376725,15.28258936,15.42577336
23,1358917200,3.329255451,3.565394235,3.550131325,6.803602742,6.785613957,6.754735577,19.55373328,17.42117166,17.55194986,9.768539175,9.801977105,9.773823105,5.180959243,5.075095217,5.061333217,5.738925135,5.715261158,5.687485158,5.620520589,6.272718298,6.202466298,3.75791085,3.987113344,3.959953344,6.100812442,5.617334181,5.578064181,11.65204596,12.87109126,12.81758326,11.67283694,12.80821895,12.73730895,84.53893875,60.41661553,62.03066153,15.97013716,15.69107047,15.66774647,15.83839627,15.29894116,15.25717916
24,1359003600,3.315080183,3.508468189,3.504920004,6.718128996,6.741557764,6.734379434,19.65110823,17.26427563,17.29229953,10.37521652,9.810546205,9.804513205,5.127752214,5.368844023,5.365895023,5.739717798,5.684926563,5.678974563,5.481884768,6.198112264,6.183058264,3.721828196,3.928429523,3.922609523,6.018119447,5.54569646,5.53728146,12.11098374,12.69507846,12.68361246,11.79223323,12.58312273,12.56792773,92.84238018,59.71449275,60.06035975,15.98166685,15.55551659,15.55051859,15.8627439,15.28052099,15.27157199
25,1359090000,3.300509372,3.23989998,3.258897056,6.630477351,6.510362434,6.548795402,19.84125508,17.11063877,16.93315407,10.23355894,9.495650812,9.533859812,4.976868115,4.72985719,4.74853419,5.308795062,5.339782949,5.377478949,5.296534504,5.847889086,5.943231086,3.525085086,3.586361877,3.623221877,5.755488822,5.170531453,5.223826453,12.56782062,12.3339078,12.4065258,11.42432675,12.09509648,12.19133148,90.10801555,61.35114288,59.16065188,15.78797783,15.19373426,15.22538826,15.34723277,14.68515705,14.74183405
26,1359176400,2.193348857,2.628767393,2.64393991,4.061608604,4.105650932,4.136346438,17.39654672,15.04219625,14.91141805,8.600547902,8.186122399,8.214276399,3.798530158,3.677720821,3.691482821,4.654822965,4.546861098,4.574637098,4.393722584,4.792657303,4.862909303,2.097063489,2.294995992,2.322155992,3.90868425,3.301490121,3.340760121,11.72539436,11.55201666,11.60552466,9.790404103,10.29383007,10.36474007,80.18145598,61.73154108,60.11749508,13.88509039,13.2992931,13.3226171,14.40026186,13.68877594,13.73053794
27,1359262800,1.979439102,2.559344179,2.575015416,3.911806368,3.969328764,4.00103323,17.06527904,14.3014446,14.1613251,8.592887295,8.021503422,8.051668422,2.728233156,2.512517733,2.527262733,3.860438548,3.980611972,4.010371972,3.906423283,4.249147245,4.324417245,2.045847049,2.191140499,2.220240499,3.864006601,3.193404106,3.235479106,11.56305525,11.29522862,11.35255862,9.630001963,9.928340011,10.00431501,75.54726091,60.45775378,58.72841878,14.02023752,13.26951129,13.29450129,13.59874607,12.9109607,12.9557057
